soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall,beloep,aktivitetsomraade,satskode
2021,34,3411,997656431,3411,657,1,0,Utslipp til luft,Spredning av husdyrgjoedsel med tilfoerselsslange,Spredning av husdyrgjoedsel med tilfoerselsslange,60,DEKAR,365,21900,Miljoevennlig spredning av husdyrgjoedsel,6.13.128.000
2021,34,3449,997634071,3449,83,14,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,32,3520,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3449,997634071,3449,83,14,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,5,550,Regionalt prioriterte kulturlandskap,1.1.82.113
2021,34,3449,997634071,3449,83,14,0,Utslipp til luft,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,60,DEKAR,195,11700,Miljoevennlig spredning av husdyrgjoedsel,6.13.125.000
2021,34,3420,997619935,3420,16,23,0,Biologisk mangfold,Soner for pollinerende insekter,Hoey sats,10,METER,264,2640,Prioriterte naturverdier,2.4.97.309
2021,34,3420,997619935,3420,16,23,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0,Avrenning,5.21.111.500
2021,34,3420,997619935,3420,16,23,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, andre omraader",70,DEKAR,55,3850,Avrenning,5.21.111.516
2021,34,3437,997557522,3437,181,109,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,3,330,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3437,997557522,3437,181,109,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,75,DEKAR,5,375,Regionalt prioriterte kulturlandskap,1.1.84.000
2021,34,3443,997535332,3443,30,1,0,Biologisk mangfold,Soner for pollinerende insekter,Hoey sats,10,METER,875,8750,Prioriterte naturverdier,2.4.97.309
2021,34,3443,997535332,3443,30,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0,Avrenning,5.21.111.500
2021,34,3443,997535332,3443,30,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",90,DEKAR,368,33120,Avrenning,5.21.111.512
2021,34,3443,997535332,3443,30,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, med draag, prioriterte omraader",120,DEKAR,35,4200,Avrenning,5.21.111.526
2021,34,3443,997535332,3443,30,1,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjoedsel,Nedfelling eller nedlegging av husdyrgjoedsel,80,DEKAR,266,21280,Miljoevennlig spredning av husdyrgjoedsel,6.13.126.000
2021,34,3443,997535332,3443,30,1,0,Utslipp til luft,Spredning av husdyrgjoedsel med tilfoerselsslange,Spredning av husdyrgjoedsel med tilfoerselsslange,60,DEKAR,266,15960,Miljoevennlig spredning av husdyrgjoedsel,6.13.128.000
2021,34,3440,997532147,3440,43,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,41,4510,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3440,997532147,3440,43,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,2,220,Regionalt prioriterte kulturlandskap,1.1.82.113
2021,34,3440,997532147,3440,43,1,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Beiting,110,DEKAR,20,2200,Nyere tids kulturminner,3.9.109.303
2021,34,3440,997532147,3440,43,1,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Slaatt/rydding,110,DEKAR,25,2750,Nyere tids kulturminner,3.9.109.308
2021,34,3440,997532147,3440,43,1,0,Utslipp til luft,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,60,DEKAR,59,3540,Miljoevennlig spredning av husdyrgjoedsel,6.13.125.000
2021,34,3440,997532147,3440,43,1,0,Utslipp til luft,Spredning av husdyrgjoedsel med tilfoerselsslange,Spredning av husdyrgjoedsel med tilfoerselsslange,60,DEKAR,59,3540,Miljoevennlig spredning av husdyrgjoedsel,6.13.128.000
2021,34,3413,997513754,3413,95,1,0,Biologisk mangfold,Soner for pollinerende insekter,Hoey sats,10,METER,3730,37300,Prioriterte naturverdier,2.4.97.309
2021,34,3413,997513754,3413,95,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",90,DEKAR,40,3600,Avrenning,5.21.111.512
2021,34,3413,997513754,3413,95,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, med draag, prioriterte omraader",120,DEKAR,15,1800,Avrenning,5.21.111.526
2021,34,3403,997497783,3403,184,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,10,1100,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3403,997497783,3403,184,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0,Avrenning,5.21.111.500
2021,34,3403,997497783,3403,184,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",90,DEKAR,64,5760,Avrenning,5.21.111.512
2021,34,3403,997497783,3403,184,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, med draag, prioriterte omraader",120,DEKAR,69,8280,Avrenning,5.21.111.526
2021,34,3403,997497783,3403,184,1,0,Utslipp til luft,Spredning av husdyrgjoedsel med rask nedmoldning,Spredning av husdyrgjoedsel med rask nedmoldning,70,DEKAR,205,14350,Miljoevennlig spredning av husdyrgjoedsel,6.13.127.000
2021,34,3437,997489527,3437,189,4,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,39,4290,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3437,997489527,3437,189,4,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,52,5720,Regionalt prioriterte kulturlandskap,1.1.82.113
