soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall_enhet,beloep
2017,4,419,982082609,419,9,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,180,DEKAR,29,5220
2017,15,1571,986851631,1571,24,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,66,8580
2017,15,1571,986851631,1571,24,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,5,650
2017,15,1571,986851631,1571,24,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,642,29532
2017,6,622,918498257,622,177,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2017,6,622,918498257,622,177,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,7,0
2017,6,622,918498257,622,177,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,0,DEKAR,140,0
2017,6,622,918498257,622,177,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,100,DEKAR,70,7000
2017,6,622,918498257,622,177,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,170,DEKAR,13,2210
2017,12,1233,985648735,1233,66,5,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,540,DEKAR,10,5400
2017,12,1233,985648735,1233,66,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,209,DEKAR,16,3344
2017,12,1233,985648735,1233,66,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,450,DEKAR,16,7200
2017,11,1119,969085305,1119,69,4,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,80,DEKAR,95,7600
2017,11,1119,969085305,1119,69,4,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,50,DEKAR,95,4750
2017,12,1228,975876748,1228,55,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,209,DEKAR,6,1254
2017,12,1228,975876748,1228,55,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,450,DEKAR,5,2250
2017,12,1228,975876748,1228,55,2,0,Biologisk mangfold,Skjøtsel av styvingstrær,Skjøtsel av styvingstrær,63,ANTALL,150,9450
2017,5,529,982347998,529,146,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2017,5,529,982347998,529,146,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,65,DEKAR,33,2145
2017,5,529,982347998,529,146,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,0,0
2017,5,529,982347998,529,146,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,185,DEKAR,75,13875
2017,15,1511,969260859,1511,25,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,0,0
2017,15,1511,969260859,1511,25,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,99,4554
2017,17,5037,981398262,1719,5,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,5,0
2017,17,5037,981398262,1719,5,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,0,DEKAR,3,0
2017,17,5037,981398262,1719,5,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,187,DEKAR,21,3927
2017,17,5037,981398262,1719,5,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,229,DEKAR,4,916
2017,15,1515,982434963,1515,8,9,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,18,2340
2017,15,1515,982434963,1515,8,9,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,40,DEKAR,45,2320
2017,15,1515,982434963,1515,8,9,0,Biologisk mangfold,Skjøtsel av kystlynghei,Verdifull,40,DEKAR,1458,50000
2017,11,1135,916495870,1135,36,11,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,54,DEKAR,16,864
2017,11,1135,916495870,1135,36,11,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,56,DEKAR,21,1176
2017,11,1135,916495870,1135,36,11,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Høy tilrettelegging,6,METER,285,1710
2017,11,1119,975911209,1119,124,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,54,DEKAR,29,1566
2017,11,1119,975911209,1119,124,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,56,DEKAR,8,448
2017,15,1515,998275172,1515,3,3,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,19,2470
2017,15,1515,998275172,1515,3,3,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,40,DEKAR,71,2520
2017,1,128,969282437,128,60,3,0,Kulturlandskap,Skjøtsel av særegne landskapselementer,Åkerholmer,309,ANTALL,2,618
2017,1,128,969282437,128,60,3,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Trerekker/alleer,20,METER,176,3520
2017,1,128,969282437,128,60,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2017,1,128,969282437,128,60,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,134,DEKAR,130,17420
2017,1,128,969282437,128,60,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,154,DEKAR,50,7700
2017,1,128,969282437,128,60,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,165,DEKAR,38,6270
2017,18,1813,970569472,1813,152,3,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,911,"3461,8"
2017,18,1813,970569472,1813,152,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,177,4425
2017,11,1120,971119551,1120,23,10,0,Biologisk mangfold,Skjøtsel av kystlynghei,Særlig verdifull,60,DEKAR,1129,50000
2017,15,1525,975959406,1525,78,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,112,5152
2017,12,1246,970393935,,,,,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,90,DYREENHETER,0,0
2017,12,1246,970393935,,,,,Kulturlandskap,Beite i utmark,Sau/geit,39,ANTALL_DYR,0,0
2017,12,1246,970393935,,,,,Biologisk mangfold,Skjøtsel av kystlynghei,Verdifull,20,DEKAR,223,4460
2017,15,1528,990401330,1528,33,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,102,4692
2017,12,1243,969909766,1243,6,2,0,Kulturlandskap,Beite i utmark,Hest/storfe,64,ANTALL_DYR,0,0
2017,12,1243,969909766,1243,6,2,0,Avrenning til vassdrag og kyst,Ugjødsla randsone i eng,Ugjødsla randsone i eng,15,METER,354,5310
2017,12,1243,969909766,1243,6,2,0,Avrenning til vassdrag og kyst,Miljøavtale,Trinn 1,70,DEKAR,72,5040
2017,12,1243,969909766,1243,6,2,0,Avrenning til vassdrag og kyst,Miljøavtale,Trinn 2,180,DEKAR,0,0
2017,5,528,884362822,528,42,3,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,170,DEKAR,25,4250
2017,12,1233,969317869,1233,52,5,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,540,DEKAR,19,10000
2017,12,1233,969317869,1233,52,5,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,90,DYREENHETER,120,10800
2017,12,1233,969317869,1233,52,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,209,DEKAR,23,4807
2017,12,1233,969317869,1233,52,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,450,DEKAR,26,11700
2017,12,1233,969317869,1233,52,5,0,Kulturlandskap,Beite i utmark,Sau/geit,39,ANTALL_DYR,115,4485
2017,12,1233,969317869,1233,52,5,0,Biologisk mangfold,Skjøtsel av styvingstrær,Skjøtsel av styvingstrær,63,ANTALL,20,1260
2017,4,419,912842002,419,53,40,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,180,DEKAR,18,3240
2017,15,1539,988838055,1539,56,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,37,4810
2017,15,1539,988838055,1539,56,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,7,910
2017,15,1539,988838055,1539,56,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,167,7682
2017,15,1524,969440504,1524,13,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,172,7912
2017,11,1142,986173323,1142,11,10,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,54,DEKAR,101,5454
2017,11,1142,986173323,1142,11,10,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,56,DEKAR,41,2296
2017,11,1142,986173323,1142,11,10,0,Biologisk mangfold,Skjøtsel av kystlynghei,Verdifull,40,DEKAR,735,29400
2017,15,1532,880594532,1532,124,27,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,7,910
2017,15,1532,880594532,1532,124,27,0,Biologisk mangfold,Skjøtsel av slåttemark,Skjøtsel av slåttemark,1000,DEKAR,1,1000
2017,15,1532,880594532,1532,124,27,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,3,3000
2017,15,1532,880594532,1532,124,27,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,61,2806
2017,18,1820,969709694,1820,81,10,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,1241,"4715,8"
2017,18,1820,969709694,1820,81,10,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,2,2000
2017,18,1820,969709694,1820,81,10,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,249,6225
2017,15,1525,876240602,1525,92,1,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,49,6370
2017,15,1525,876240602,1525,92,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,9,1170
2017,15,1525,876240602,1525,92,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,50,6500
2017,15,1525,876240602,1525,92,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,19,874
2017,15,1576,969398346,1576,39,4,0,Kulturmiljøer og kulturminner,Drift av fellesseter med melkeproduksjon,4-6 uker,30000,ANDEL,5,6000
2017,15,1525,918316523,1525,64,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,14,1820
2017,15,1525,918316523,1525,64,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,6,780
2017,15,1525,918316523,1525,64,2,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,70,DEKAR,15,1050
2017,15,1525,918316523,1525,64,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,136,6256
2017,11,1102,989212516,1102,28,13,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,54,DEKAR,44,2376
2017,11,1102,989212516,1102,28,13,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,56,DEKAR,8,448
2017,11,1102,989212516,1102,28,13,0,Avrenning til vassdrag og kyst,Ugjødsla randsone i eng,Ugjødsla randsone i eng,7,METER,346,2422
2017,11,1102,989212516,1102,28,13,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,80,DEKAR,159,12720
2017,11,1102,989212516,1102,28,13,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,50,DEKAR,220,11000
2017,11,1102,989212516,1102,28,13,0,Utslipp til luft,Spredning med rask nedmolding,Spredning med rask nedmolding,30,DEKAR,63,1890
2017,5,514,992762969,514,16,3,0,Kulturmiljøer og kulturminner,Drift av enkeltseter med melkeproduksjon,4-6 uker,33000,ANTALL,1,33000
2017,5,514,992762969,514,16,3,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,41,DEKAR,90,3690
2017,18,1871,979259875,1871,26,29,0,Biologisk mangfold,Friarealer for gås i Nord-Trøndelag og Nordland,Middels beitetrykk,280,DEKAR,29,8120
2017,18,1871,979259875,1871,26,29,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,47,1175
2017,15,1543,879149002,1543,114,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,33,4290
2017,15,1543,879149002,1543,114,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,154,7084
2017,15,1520,974391791,1520,96,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,107,4922
2017,18,1860,990949808,1860,29,12,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,180,DYREENHETER,36,6480
2017,18,1860,990949808,1860,29,12,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,1505,5719
2017,18,1860,990949808,1860,29,12,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,25,METER,260,6500
2017,18,1860,990949808,1860,29,12,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,224,5600
2017,15,1548,985644594,1548,101,1,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,19,2470
2017,15,1548,985644594,1548,101,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,40,DEKAR,56,3240
2017,15,1548,985644594,1548,101,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,190,8740
2017,15,1571,969213230,1571,41,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,16,2080
2017,15,1571,969213230,1571,41,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,1,130
2017,15,1571,969213230,1571,41,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,103,4738
2017,15,1520,977334721,1520,62,2,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,3,3000
2017,15,1567,969127172,1567,49,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,62,8060
2017,15,1567,969127172,1567,49,1,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,70,DEKAR,157,10990
2017,15,1567,969127172,1567,49,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,236,10856
2017,15,1529,971156902,1529,56,4,0,Biologisk mangfold,Skjøtsel av slåttemark,Skjøtsel av slåttemark,1000,DEKAR,5,5000
2017,15,1548,969132044,1548,83,35,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,120,15600
2017,15,1548,969132044,1548,83,35,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,231,10626
2017,14,1417,969142422,1263,244,1,0,Kulturlandskap,Beite i utmark,Sau/geit,50,ANTALL_DYR,288,14400
2017,12,1211,987618566,1211,35,8,0,Kulturlandskap,Beite i utmark,Sau/geit,39,ANTALL_DYR,0,0
2017,12,1211,987618566,1211,35,8,0,Biologisk mangfold,Skjøtsel av styvingstrær,Skjøtsel av styvingstrær,63,ANTALL,7,441
2017,12,1211,987618566,1211,35,8,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,5,METER,589,2945
2017,12,1211,987618566,1211,35,8,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,87,DEKAR,55,4785
2017,12,1211,987618566,1211,35,8,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,57,DEKAR,55,3135
2017,15,1548,969129779,1548,8,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,74,3404
2017,15,1547,883627172,1547,11,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,576,26496
2017,15,1543,969212803,1543,36,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,126,5796
2017,4,412,995222221,412,701,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,52,DEKAR,441,22932
2017,14,1443,969165368,1443,124,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,284,DEKAR,26,7384
2017,14,1443,969165368,1443,124,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,426,DEKAR,4,1704
2017,14,1443,969165368,1443,124,2,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,9,METER,156,1404
2017,15,1571,971580798,1571,40,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,27,3510
2017,15,1571,971580798,1571,40,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,3,390
2017,15,1571,971580798,1571,40,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,181,8326
2017,15,1525,869393762,1525,70,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,15,1950
2017,15,1525,869393762,1525,70,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,3,390
2017,15,1525,869393762,1525,70,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,1,1000
2017,15,1543,969397595,1543,84,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,17,2210
2017,15,1543,969397595,1543,84,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,4,520
2017,15,1543,969397595,1543,84,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,272,12512
2017,4,437,982394643,437,32,35,0,Utslipp til luft,Spredning med rask nedmolding,Spredning med rask nedmolding,52,DEKAR,0,0
2017,4,437,982394643,437,32,35,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,52,DEKAR,34,1768
2017,12,1242,997731379,1242,30,4,0,Kulturlandskap,Beite i utmark,Sau/geit,39,ANTALL_DYR,83,3237
2017,15,1515,969262851,1515,83,1,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,70,DEKAR,19,1330
2017,15,1515,969262851,1515,83,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,20,920
2017,15,1567,869131482,1567,51,19,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,32,4160
2017,15,1567,869131482,1567,51,19,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,2,260
2017,15,1567,869131482,1567,51,19,0,Biologisk mangfold,Skjøtsel av slåttemark,Skjøtsel av slåttemark,1000,DEKAR,12,12000
2017,15,1567,869131482,1567,51,19,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,64,2944
2017,15,1539,969152479,1539,151,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,19,2470
2017,15,1539,969152479,1539,151,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,10,1300
2017,15,1548,969850680,1548,13,65,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,477,21942
2017,17,5047,996499154,1744,36,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2017,17,5047,996499154,1744,36,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,152,0
2017,17,5047,996499154,1744,36,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,0,DEKAR,8,0
2017,17,5047,996499154,1744,36,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,187,DEKAR,23,4301
2017,15,1551,977376017,1551,155,38,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,524,24104
2017,15,1528,993525073,1528,24,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,13,1690
2017,15,1528,993525073,1528,24,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,1,130
2017,15,1528,993525073,1528,24,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,109,5014
2017,15,1525,869213462,1525,74,1,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,70,DEKAR,31,2170
2017,15,1525,869213462,1525,74,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,148,6808
2017,15,1520,969130076,1520,144,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,0,0
2017,15,1520,969130076,1520,144,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,0,0
2017,15,1520,969130076,1520,144,3,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,1,1000
2017,15,1520,969130076,1520,144,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,81,3726
2017,11,1160,985255563,1160,116,3,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Høy tilrettelegging,6,METER,1186,7116
2017,11,1160,985255563,1160,116,3,0,Avrenning til vassdrag og kyst,Ugjødsla randsone i eng,Ugjødsla randsone i eng,7,METER,350,2450
2017,11,1160,985255563,1160,116,3,0,Avrenning til vassdrag og kyst,Miljøavtale,Trinn 2,50,DEKAR,107,5350
2017,11,1160,985255563,1160,116,3,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,80,DEKAR,107,8560
2017,11,1160,985255563,1160,116,3,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,50,DEKAR,107,5350
2017,15,1535,970197478,1535,27,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,22,2860
2017,15,1535,970197478,1535,27,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,1,130
2017,18,1826,992232048,1826,15,2,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,1184,"4499,2"
2017,18,1826,992232048,1826,15,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,219,5475
2017,15,1543,969210800,1543,62,1,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,71,9230
2017,15,1543,969210800,1543,62,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,40,DEKAR,32,2440
2017,15,1543,969210800,1543,62,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,34,4420
2017,15,1543,969210800,1543,62,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,5,650
2017,15,1548,969850885,1548,84,11,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,218,28340
2017,15,1548,969850885,1548,84,11,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,236,10856
