komnr,gardsnr,bruksnr,festenr,bruksnavn,jordbruksareal,skogareal,annet_areal,fulldyrket,overflatedyrket,innmarksbeite,l_komnr,l_gardsnr,l_bruksnr,l_festenr
0301,147,30,0,Søndre Østensjø,78,9,15,72,0,6,0301,147,1,0
0301,151,178,0,,0,0,4,0,0,0,0301,151,178,0
0301,156,14,0,,0,0,3,0,0,0,0301,156,14,0
0301,157,1,0,Nordseter,0,26,70,0,0,0,0301,157,1,0
0301,158,483,0,,0,0,1,0,0,0,0301,158,483,0
0301,160,1,0,Nordre Abildsø,101,0,44,86,0,15,0301,160,1,0
0301,160,439,0,Nordre Abildsø,0,0,1,0,0,0,0301,160,1,0
0301,160,442,0,,13,13,32,11,0,2,0301,160,442,0
0301,160,475,0,,0,0,1,0,0,0,0301,160,475,0
0301,160,683,0,,33,0,118,24,0,9,0301,160,683,0
0301,164,88,0,,0,0,0,0,0,0,0301,164,88,0
0301,165,1,0,Bråten,22,282,59,2,0,20,0301,165,1,0
0301,167,1,0,Rustad,10,464,153,0,0,10,0301,167,1,0
0301,168,1,0,Skulerud,1,592,97,1,0,0,0301,168,1,0
0301,168,110,0,,3,2,5,3,0,0,0301,168,110,0
0301,168,125,0,,0,0,2,0,0,0,0301,168,125,0
0301,170,1,0,Lille Li,31,52,14,26,5,0,0301,170,1,0
0301,172,10,0,GJERSRUD GÅRD ØVRE  1291 OSLO,0,3,7,0,0,0,0301,172,10,0
0301,172,26,0,,5,9,3,5,0,0,0301,172,26,0
0301,172,34,0,,5,1,2,5,0,0,0301,172,34,0
0301,172,102,0,IKKE MÅLT,0,125,2,0,0,0,0301,172,102,0
0301,172,114,0,,4,4,2,4,0,0,0301,172,114,0
0301,172,130,0,,0,2,1,0,0,0,0301,172,130,0
0301,173,1,0,Store Stensrud,14,2,17,5,6,3,0301,173,1,0
0301,173,8,0,,0,19,4,0,0,0,0301,173,8,0
0301,173,9,0,,6,5,4,6,0,0,0301,173,9,0
0301,174,3,0,HANÅEN,5,1,13,5,0,0,0301,174,3,0
0301,174,62,0,,3,7,6,3,0,0,0301,174,62,0
0301,174,99,0,,5,4,24,5,0,0,0301,174,99,0
0301,175,1,0,Maurtu,3,208,88,3,0,0,0301,175,1,0
0301,175,3,0,Holstad,0,0,66,0,0,0,0301,175,3,0
0301,175,4,0,Bjerke,0,51,48,0,0,0,0301,175,4,0
0301,175,5,0,Langbråten,16,51,29,16,0,0,0301,175,5,0
0301,175,51,0,Langbråten,0,1,5,0,0,0,0301,175,5,0
0301,175,10,0,,1,7,4,1,0,0,0301,175,10,0
0301,175,18,0,,5,1,2,1,0,4,0301,175,18,0
0301,175,33,0,,8,1,2,0,0,8,0301,175,33,0
0301,175,47,0,,0,0,46,0,0,0,0301,175,47,0
0301,180,5,0,Vestre Leirskallen,0,35,14,0,0,0,0301,180,5,0
0301,183,148,0,,0,0,1,0,0,0,0301,183,148,0
0301,187,238,0,,0,12,15,0,0,0,0301,187,238,0
0301,191,1,0,AAS SØNDRE,107,114,118,95,0,12,0301,191,1,0
0301,200,2,0,BLEIKØYA,5,0,40,5,0,0,0301,200,2,0
0301,218,232,0,,0,0,0,0,0,0,0301,218,232,0
0301,221,180,0,,0,0,2,0,0,0,0301,221,180,0
0301,222,183,0,,0,0,2,0,0,0,0301,222,183,0
0301,230,2,0,,0,0,22,0,0,0,0301,230,2,0
0301,230,278,0,,0,0,12,0,0,0,0301,230,278,0
0301,230,461,0,,0,0,0,0,0,0,0301,230,461,0
0301,232,2,0,,0,0,4,0,0,0,0301,232,2,0
0301,232,313,0,,0,0,0,0,0,0,0301,232,313,0
0301,233,103,0,,0,0,11,0,0,0,0301,233,103,0
0301,236,104,0,AREAL - SE MERKN.,0,0,8,0,0,0,0301,236,104,0
0301,250,31,0,RIKSVEIGRUNN,0,14,12,0,0,0,0301,250,31,0
0301,99999,3022,0,TEST AV DATAFLYT,,,,,,,0301,99999,3022,0
0412,669,8,0,SØRBO,2,0,3,2,0,0,0412,669,8,0
0419,16,8,0,SUNDBY,3,0,2,3,0,0,0419,16,8,0
0521,115,7,0,STYKKET,0,0,0,0,0,0,0521,115,7,0
3440,155,1,390,STYKKET,39,2,5,27,0,12,0521,115,7,0
0528,149,23,0,BJERKVANG,3,0,2,3,0,0,0528,149,23,0
0633,40,15,0,TUFTELIEN,2,0,0,0,0,2,0633,40,15,0
0701,12,2,0,GLENNE NEDRE,0,9,1,0,0,0,0701,12,2,0
0829,18,10,0,NYKÅS,19,31,8,19,0,0,0829,18,10,0
0833,82,5,1,Stridsmo samdrift,0,0,8,0,0,0,0833,82,5,1
0904,7,7,0,FRIVOLD VESTRE,26,18,12,26,0,0,0904,7,7,0
4202,7,87,0,FRIVOLD VESTRE,0,6,4,0,0,0,0904,7,7,0
0919,102,2,0,KOVELAND,4,604,159,4,0,0,0919,102,2,0
0940,57,5,0,SANDNES,6,70,3,3,0,3,0940,57,5,0
1101,1,1,0,YSTEBRØD,22,0,360,10,0,12,1101,1,1,0
1101,1,2,0,YSTEBRØD,17,0,,4,0,13,1101,1,1,0
1101,1,3,0,YSTEBRØD,21,0,6,9,0,12,1101,1,3,0
1101,1,4,0,YSTEBRØD,19,0,21,3,0,16,1101,1,4,0
1101,1,5,0,YSTEBRØD,8,0,19,6,0,2,1101,1,5,0
1101,1,7,0,YSTEBRØD,2,0,,0,0,2,1101,1,7,0
1101,1,6,0,YSTEBRØD,12,0,37,0,0,12,1101,1,8,0
1101,1,8,0,YSTEBRØD,25,0,161,15,0,10,1101,1,8,0
1101,1,9,0,YSTEBRØD,15,0,230,12,0,3,1101,1,9,0
1101,1,10,0,ROLIGHEDEN,11,0,14,6,0,5,1101,1,10,0
1101,1,105,0,,2,0,0,2,0,0,1101,1,105,0
1101,2,1,0,MIDBRØD,18,0,124,14,0,4,1101,2,1,0
1101,2,2,0,MIDBRØD,22,0,110,12,0,10,1101,2,2,0
1101,2,6,0,MIDBRØD,7,0,17,7,0,0,1101,2,6,0
1101,2,4,0,MIDBRØD,7,0,,7,0,0,1101,2,13,0
1101,2,5,0,MIDBRØD,0,0,22,0,0,0,1101,2,13,0
1101,2,13,0,MIDBRØD,41,0,73,37,0,4,1101,2,13,0
1101,2,16,0,MIDBRØD,0,0,,0,0,0,1101,2,13,0
1101,2,19,0,MIDBRØD,15,0,,11,0,4,1101,2,13,0
1101,2,49,0,MIDBRØD,0,0,10,0,0,0,1101,2,13,0
1101,2,106,0,MIDBRØD,8,0,1,0,0,8,1101,2,13,0
1101,2,145,0,MIDBRØD,20,0,4,0,0,20,1101,2,13,0
1101,2,150,0,MIDBRØD,0,4,119,0,0,0,1101,2,13,0
1101,2,14,0,MIDBRØD,15,0,4,13,0,2,1101,2,14,0
1101,2,15,0,MIDBRØD,15,0,29,14,0,1,1101,2,15,0
1101,2,20,0,MIDBRØD,25,0,4,18,0,7,1101,2,20,0
1101,2,22,0,MIDBRØD,35,3,48,19,0,16,1101,2,22,0
1101,2,24,0,MIDBRØD,0,0,4,0,0,0,1101,2,22,0
1101,2,21,0,MIDBRØD,101,1,57,29,0,72,1101,2,26,0
1101,2,26,0,MIDBRØD,18,0,14,6,4,8,1101,2,26,0
1101,2,29,0,NYMARK,0,1,3,0,0,0,1101,2,29,0
1101,2,33,0,STRANNVOLL,2,0,3,2,0,0,1101,2,33,0
1101,2,36,0,STRANDBAKKEN,0,0,5,0,0,0,1101,2,36,0
1101,3,1,0,SEGLEIM,47,0,65,27,0,20,1101,3,1,0
1101,3,2,0,SEGLEIM,49,2,18,43,0,6,1101,3,2,0
1101,3,30,0,SEGLEIM,2,0,28,0,0,2,1101,3,2,0
1101,3,3,0,SEGLEIM,65,0,27,39,0,26,1101,3,3,0
1101,3,4,0,SEGLEIM,43,0,33,20,0,23,1101,3,4,0
1101,3,6,0,SEGLEIM,26,0,23,17,2,7,1101,3,6,0
1101,2,76,0,SEGLEIM,18,0,7,17,0,1,1101,3,8,0
1101,3,8,0,SEGLEIM,145,0,74,85,0,60,1101,3,8,0
1101,3,9,0,SEGLEIM,47,0,42,18,0,29,1101,3,9,0
1101,3,10,0,SEGLEIM,39,0,42,24,0,15,1101,3,10,0
1101,3,11,0,SEGLEIM,86,2,117,33,0,53,1101,3,11,0
1101,3,19,0,SEGLEIM,22,0,6,17,0,5,1101,3,11,0
1101,2,7,0,SEGLEIM,34,0,11,21,0,13,1101,3,12,0
1101,3,12,0,SEGLEIM,73,0,125,30,0,43,1101,3,12,0
1101,3,13,0,SEGLEIM,63,0,41,21,0,42,1101,3,13,0
1101,3,14,0,SEGLEIM,132,0,94,55,0,77,1101,3,14,0
1101,3,18,0,THORNES,40,0,25,20,0,20,1101,3,18,0
1101,4,1,0,SKADBERG,63,49,66,55,0,8,1101,4,1,0
1101,4,3,0,SKADBERG,102,,,57,0,45,1101,4,3,0
1101,4,4,0,ROLADSGAARD,68,0,33,54,1,13,1101,4,4,0
1101,4,6,0,SKADBERG,22,15,14,15,0,7,1101,4,6,0
1101,4,42,0,SKADBERG,0,0,2,0,0,0,1101,4,6,0
1101,4,7,0,SKADBERG,19,0,5,12,0,7,1101,4,7,0
1101,4,8,0,SKADBERG,90,3,114,43,0,47,1101,4,8,0
1101,4,9,0,SKADBERG,65,0,0,36,0,29,1101,4,8,0
1101,4,145,0,SKADBERG,81,12,74,76,0,5,1101,4,8,0
1101,4,11,0,SKADBERG,48,,,25,0,23,1101,4,11,0
1101,4,101,0,SKADBERG,3,0,0,3,0,0,1101,4,11,0
1101,4,102,0,SKADBERG,1,0,0,1,0,0,1101,4,11,0
1101,4,12,0,SKADBERG,0,0,0,0,0,0,1101,4,12,0
1101,4,13,0,SKADBERG,33,0,4,15,0,18,1101,4,13,0
1101,4,15,0,SKADBERG,0,0,1,0,0,0,1101,4,15,0
1101,4,22,0,HAUANE,75,2,42,33,0,42,1101,4,22,0
1101,4,24,0,SOLSTRAND,3,0,2,3,0,0,1101,4,24,0
1101,4,25,0,BERGUM,34,10,13,29,0,5,1101,4,25,0
1101,5,1,0,MYKLEBUST,24,,,18,0,6,1101,5,1,0
1101,5,50,0,MYKLEBUST,0,,,0,0,0,1101,5,1,0
1101,5,2,0,GAMLEHAUGEN,4,26,3,4,0,0,1101,5,2,0
1101,5,3,0,MYKLEBUST,22,,,19,0,3,1101,5,3,0
1101,5,5,0,MYKLEBUST,18,,,18,0,0,1101,5,5,0
1101,5,6,0,MYKLEBUST,7,0,13,7,0,0,1101,5,6,0
1101,5,7,0,MYKLEBUST,14,0,2,12,0,2,1101,5,7,0
1101,5,8,0,MYKLEBUST,14,,,8,0,6,1101,5,8,0
1101,5,10,0,MYKLEBUST,14,,,8,0,6,1101,5,10,0
1101,5,12,0,MYKLEBUST,3,,,3,0,0,1101,5,12,0
1101,5,143,0,MYKLEBUST,1,0,2,1,0,0,1101,5,12,0
1101,5,13,0,MYKLEBUST,0,,,0,0,0,1101,5,13,0
1101,5,46,0,MYKLEBUST,1,0,0,1,0,0,1101,5,13,0
1101,5,14,0,MYKLEBUST,73,,,18,0,55,1101,5,14,0
1101,5,15,0,MYKLEBUST,15,0,3,12,0,3,1101,5,15,0
1101,5,16,0,MYKLEBUST,2,,,1,0,1,1101,5,16,0
1101,5,17,0,MYKLEBUST,7,2,354,7,0,0,1101,5,17,0
1101,5,19,0,MYKLEBUST,2,0,4,2,0,0,1101,5,19,0
1101,5,20,0,MYKLEBUST,14,0,,11,0,3,1101,5,20,0
1101,5,209,0,MYKLEBUST,10,0,0,10,0,0,1101,5,20,0
1101,5,23,0,MYKLEBUST,68,,,9,0,59,1101,5,23,0
1101,5,24,0,MYKLEBUST,17,,,12,0,5,1101,5,24,0
1101,5,28,0,MYKLEBUST,11,,,11,0,0,1101,5,28,0
1101,5,142,0,MYKLEBUST,4,0,0,4,0,0,1101,5,28,0
1101,5,30,0,MYKLEBUST,17,,,17,0,0,1101,5,30,0
1101,5,31,0,MYKLEBUST,17,1,500,14,0,3,1101,5,31,0
1101,5,36,0,SOLHØI,12,0,2,9,0,3,1101,5,36,0
1101,5,41,0,SOLBAKKEN,3,0,1,3,0,0,1101,5,41,0
1101,5,49,0,BØRSEN,2,0,0,2,0,0,1101,5,49,0
1101,6,1,0,SKJELBREID,40,,,35,0,5,1101,6,1,0
1101,6,2,0,SKJELBREID,0,,,0,0,0,1101,6,1,0
1101,6,3,0,SKJELBREID,43,10,165,22,0,21,1101,6,3,0
1101,6,6,0,SKJELBREID,20,3,8,20,0,0,1101,6,6,0
1101,6,8,0,SKJELBREID,7,,,7,0,0,1101,6,8,0
1101,6,9,0,SKJELBREID,72,,,46,4,22,1101,6,9,0
1101,6,15,0,SKJELBREID,0,0,,0,0,0,1101,6,9,0
1101,6,14,0,SKJELBREID,11,,,11,0,0,1101,6,14,0
1101,6,38,0,,0,0,2,0,0,0,1101,6,38,0
1101,7,1,0,LEIDLAND,9,6,84,7,0,2,1101,7,1,0
1101,7,2,0,LEIDLAND,7,6,106,7,0,0,1101,7,2,0
1101,7,75,0,LEIDLAND,0,0,1,0,0,0,1101,7,2,0
1101,7,230,0,LEIDLAND,1,0,0,1,0,0,1101,7,2,0
1101,7,3,0,LEIDLAND,8,0,179,8,0,0,1101,7,3,0
1101,7,188,0,LEIDLAND,3,0,3,0,3,0,1101,7,3,0
1101,7,201,0,LEIDLAND,0,2,7,0,0,0,1101,7,3,0
1101,7,235,0,LEIDLAND,0,0,0,0,0,0,1101,7,3,0
1101,7,4,0,LEIDLAND,14,6,282,14,0,0,1101,7,4,0
1101,7,7,0,,2,2,2,2,0,0,1101,7,7,0
1101,7,9,0,LEIDLAND,21,26,147,21,0,0,1101,7,9,0
1101,7,10,0,LEIDLAND,19,1,,18,0,1,1101,7,10,0
1101,7,23,0,LEIDLAND,0,0,,0,0,0,1101,7,10,0
1101,7,11,0,LEIDLAND,23,5,205,21,0,2,1101,7,11,0
1101,7,14,0,LEIDLAND,11,29,,11,0,0,1101,7,14,0
1101,7,557,0,LEIDLAND,0,0,1,0,0,0,1101,7,14,0
1101,7,20,0,LEIDLAND,11,3,,5,0,6,1101,7,20,0
1101,7,15,0,LEIDLAND,0,0,,0,0,0,1101,7,21,0
1101,7,16,0,LEIDLAND,0,0,,0,0,0,1101,7,21,0
1101,7,21,0,LEIDLAND,6,13,,6,0,0,1101,7,21,0
1101,7,22,0,LEIDLAND,2,0,1,2,0,0,1101,7,21,0
1101,7,29,0,LEIDLAND,9,10,91,9,0,0,1101,7,29,0
1101,7,30,0,LEIDLAND,10,4,,6,0,4,1101,7,30,0
1101,7,689,0,LEIDLAND,3,7,5,0,0,3,1101,7,30,0
1101,7,50,0,LEIDLAND,8,24,72,8,0,0,1101,7,50,0
1101,7,62,0,FJELLHEIM,0,0,2,0,0,0,1101,7,62,0
1101,7,60,0,SOLKROGEN II,0,0,2,0,0,0,1101,7,64,0
1101,7,64,0,SOLKROGEN II,13,0,,11,0,2,1101,7,64,0
1101,7,309,0,,0,0,27,0,0,0,1101,7,309,0
1101,7,599,0,,0,0,24,0,0,0,1101,7,309,0
1101,7,762,0,LEIDLAND,0,3,1,0,0,0,1101,7,762,0
1101,8,3,0,HOVLAND,9,,,5,0,4,1101,8,3,0
1101,8,10,0,HOVLAND,29,0,15,13,0,16,1101,8,10,0
1101,8,71,0,HOVLAND,11,0,17,0,0,11,1101,8,10,0
1101,8,15,0,HOVLAND,47,3,43,10,0,37,1101,8,15,0
1101,8,18,0,HOVLAND,0,0,11,0,0,0,1101,8,18,0
1101,8,24,0,HOVLAND,15,0,3,15,0,0,1101,8,24,0
1101,8,25,0,HOVLAND,0,0,4,0,0,0,1101,8,25,0
1101,8,26,0,HOVLAND,15,0,2,0,0,15,1101,8,26,0
1101,8,32,0,HOVLAND,14,8,50,13,0,1,1101,8,32,0
1101,8,33,0,HOVLAND,15,8,10,15,0,0,1101,8,33,0
1101,8,36,0,TANGEN,35,19,449,0,0,35,1101,8,36,0
1101,8,38,0,HOVLAND,13,0,10,3,0,10,1101,8,38,0
1101,8,40,0,HOVLAND,16,0,10,15,0,1,1101,8,40,0
1101,8,64,0,SJØSTRANN,0,0,0,0,0,0,1101,8,64,0
1101,8,125,0,SKOGHEIM,0,1,1,0,0,0,1101,8,125,0
1101,8,141,0,STRANDABAKKEN,0,3,0,0,0,0,1101,8,141,0
1101,9,1,0,SÆSTAD,22,1,292,11,0,11,1101,9,1,0
1101,9,4,0,SÆSTAD,24,0,245,14,0,10,1101,9,4,0
1101,9,5,0,SÆSTAD,19,0,97,6,0,13,1101,9,6,0
1101,9,6,0,SÆSTAD,60,6,313,22,0,38,1101,9,6,0
1101,9,7,0,SÆSTAD,42,2,311,10,0,32,1101,9,7,0
1101,9,8,0,SÆSTAD,33,1,205,11,6,16,1101,9,8,0
1101,10,1,0,LØYNING,56,0,,22,0,34,1101,10,1,0
1101,10,2,0,LØYNING,115,36,,27,0,88,1101,10,2,0
1101,9,2,0,LØYNING,39,4,342,18,0,21,1101,10,3,0
1101,9,3,0,LØYNING,39,22,385,27,0,12,1101,10,3,0
1101,10,3,0,LØYNING,74,9,347,34,0,40,1101,10,3,0
1101,10,5,0,LØYNING,97,1,369,32,0,65,1101,10,5,0
1101,10,6,0,LØYNING,28,1,133,11,0,17,1101,10,7,0
1101,10,7,0,LØYNING,14,6,318,11,0,3,1101,10,7,0
1101,11,1,0,AUGLEND,26,0,,9,0,17,1101,11,1,0
1101,11,4,0,AUGLEND,0,0,,0,0,0,1101,11,1,0
1101,11,2,0,AUGLEND,7,0,,6,0,1,1101,11,2,0
1101,11,3,0,AUGLEND,52,10,448,9,0,43,1101,11,3,0
1101,11,6,0,,0,0,2,0,0,0,1101,11,6,0
1101,12,261,0,GRANVEIEN 12,0,0,1,0,0,0,1101,12,261,0
1101,13,17,0,HESTNES,0,0,10,0,0,0,1101,13,17,0
1101,13,18,0,ÅRSTAD,71,38,60,0,0,71,1101,13,18,0
1101,13,177,0,ÅRSTAD,0,2,0,0,0,0,1101,13,18,0
1101,13,648,0,ÅRSTAD,0,0,0,0,0,0,1101,13,18,0
1101,13,20,0,AARSTAD,0,0,1,0,0,0,1101,13,20,0
1101,13,27,0,AARSTAD,0,0,0,0,0,0,1101,13,27,0
1101,13,35,0,HESTNES,0,0,2,0,0,0,1101,13,35,0
1101,13,46,0,AARSTAD,0,0,2,0,0,0,1101,13,46,0
1101,13,50,0,AARSTAD,1,0,0,0,0,1,1101,13,50,0
1101,13,52,0,TVEIDEN,96,3,77,18,0,78,1101,13,52,0
1101,13,175,0,TVEIDEN,66,0,23,7,0,59,1101,13,52,0
1101,13,53,0,ÅRSTAD,76,6,14,15,0,61,1101,13,53,0
1101,13,60,0,AARSTAD,0,0,5,0,0,0,1101,13,60,0
1101,13,62,0,AARSTAD,136,17,24,2,0,134,1101,13,62,0
1101,13,66,0,AARSTAD,0,3,2,0,0,0,1101,13,66,0
1101,13,133,0,AARSTAD,0,7,0,0,0,0,1101,13,66,0
1101,13,69,0,AARSTAD,0,0,2,0,0,0,1101,13,69,0
1101,13,92,0,HULDREBAKKEN,0,3,1,0,0,0,1101,13,92,0
1101,13,123,0,AARSTAD,1,1,0,0,1,0,1101,13,124,0
1101,13,124,0,AARSTAD,0,3,2,0,0,0,1101,13,124,0
1101,13,125,0,AARSTAD,0,0,3,0,0,0,1101,13,125,0
1101,13,237,0,MAMRELUNN,13,0,2,0,0,13,1101,13,237,0
1101,13,239,0,LYNGREMARKEN,35,49,43,20,0,15,1101,13,239,0
1101,13,2483,0,LYNGREMARKEN,0,0,10,0,0,0,1101,13,239,0
1101,13,246,0,KLØVERHEIM,10,4,4,3,0,7,1101,13,246,0
1101,13,279,0,DALEN,0,0,1,0,0,0,1101,13,279,0
1101,13,296,0,HAGANE,0,6,78,0,0,0,1101,13,296,0
1101,13,298,0,FLADÅ,0,0,2,0,0,0,1101,13,298,0
1101,13,344,0,BRATTEBAKKEN,0,1,0,0,0,0,1101,13,344,0
1101,13,538,0,BRATTEBAKKEN,0,1,0,0,0,0,1101,13,344,0
1101,13,547,0,SOLBERG,0,0,1,0,0,0,1101,13,547,0
1101,13,557,0,KLØVER HØNSERI,1,1,12,0,0,1,1101,13,557,0
1101,13,834,0,HESTNES SYD,4,0,6,0,0,4,1101,13,834,0
1101,13,970,0,VIERVEIEN 1,0,0,1,0,0,0,1101,13,970,0
1101,13,2173,0,,0,0,1,0,0,0,1101,13,2173,0
1101,13,2429,0,HESTNES SYD,0,0,19,0,0,0,1101,13,2429,0
1101,13,2430,0,HESTNES SYD,1,0,0,0,0,1,1101,13,2430,0
1101,14,1,0,SKÅRA,95,8,7,30,14,51,1101,14,3,0
1101,14,3,0,SKÅRA,116,29,215,54,4,58,1101,14,3,0
1101,14,7,0,SKÅRA,162,0,45,17,17,128,1101,14,7,0
1101,14,35,0,SKÅRA,36,2,324,0,0,36,1101,14,7,0
1101,14,8,0,SKÅRA,74,0,7,17,23,34,1101,14,8,0
1101,13,2078,0,SKÅRA,5,0,1,0,0,5,1101,14,11,0
1101,14,11,0,SKÅRA,44,40,214,21,0,23,1101,14,11,0
1101,14,14,0,SKÅRA,141,7,242,28,10,103,1101,14,14,0
1101,14,18,0,LAUNÆSTEIGEN,5,4,2,5,0,0,1101,14,18,0
1101,14,17,0,NYGAARD,,0,,0,0,,1101,14,19,0
1101,14,19,0,NYGAARD,79,1,7,27,18,34,1101,14,19,0
1101,14,24,0,NYGAARD,,0,,0,0,,1101,14,19,0
1101,14,39,0,NYGAARD,1,0,0,0,0,1,1101,14,19,0
1101,14,20,0,MJÅSTAD,66,34,87,11,25,30,1101,14,20,0
1101,14,22,0,TÅRHAUG,143,1,54,18,12,113,1101,14,22,0
1101,41,2,0,TÅRHAUG,55,268,543,6,2,47,1101,14,22,0
1101,41,14,0,TÅRHAUG,2,0,0,0,0,2,1101,14,22,0
1101,14,45,0,,2,0,4,1,0,1,1101,14,45,0
1101,15,1,0,MØLBACHNESET,11,0,4,11,0,0,1101,15,1,0
1101,13,256,0,PUNTARVOLL,5,0,4,5,0,0,1101,16,1,0
1101,16,1,0,PUNTARVOLL,132,4,84,13,4,115,1101,16,1,0
1101,37,4,0,PUNTARVOLL,48,0,213,0,0,48,1101,16,1,0
1101,16,2,0,PUNTARVOLL,172,6,237,30,6,136,1101,16,2,0
1101,37,3,0,PUNTARVOLL,19,10,268,6,0,13,1101,16,2,0
1101,45,224,0,PUNTARVOLL,11,0,3,11,0,0,1101,16,2,0
1101,101,1,0,PUNTARVOLL,115,169,534,39,0,76,1101,16,2,0
1101,16,5,0,,213,7,74,55,0,158,1101,16,5,0
1101,16,15,0,,222,0,77,14,0,208,1101,16,5,0
1101,37,2,0,,0,38,316,0,0,0,1101,16,5,0
1101,16,6,0,PUNTARVOLL,217,13,30,16,29,172,1101,16,6,0
1101,16,7,0,PUNTARVOLL,136,6,287,35,3,98,1101,16,7,0
1101,21,4,0,PUNTARVOLL,104,10,121,18,8,78,1101,16,7,0
1101,16,8,0,PUNTARVOLL,131,11,66,14,15,102,1101,16,8,0
1101,28,6,0,PUNTARVOLL,54,4,69,2,0,52,1101,16,8,0
1101,17,1,0,HÅLAND,432,28,120,98,2,332,1101,17,1,0
1101,37,1,0,HÅLAND,77,0,279,0,0,77,1101,17,1,0
1101,37,5,0,HÅLAND,0,5,313,0,0,0,1101,17,1,0
1101,17,3,0,HÅLAND,1,0,3,0,0,1,1101,17,3,0
1101,17,5,0,HÅLAND,171,20,241,18,29,124,1101,17,5,0
1101,17,14,0,HÅLAND,2,0,2,0,1,1,1101,17,5,0
1101,17,11,0,STAURDALEN,5,4,4,0,0,5,1101,17,11,0
1101,17,16,0,,0,1,5,0,0,0,1101,17,16,0
1101,17,38,0,,117,10,108,26,1,90,1101,17,38,0
1101,18,3,0,HADLAND,146,16,150,18,4,124,1101,18,3,0
1101,18,4,0,HADLAND,63,36,127,14,4,45,1101,18,4,0
1101,18,5,0,HADLAND,275,17,13,53,15,207,1101,18,5,0
1101,18,6,0,HADLAND,28,2,130,0,2,26,1101,18,6,0
1101,18,10,0,HADLAND,54,23,197,12,1,41,1101,18,10,0
1101,18,11,0,HADLAND,46,6,201,4,7,35,1101,18,11,0
1101,18,14,0,HADLAND,98,48,280,20,0,78,1101,18,14,0
1101,18,35,0,HADLAND,19,0,44,0,0,19,1101,18,14,0
1101,18,18,0,HADLAND,141,2,240,15,1,125,1101,18,18,0
1101,18,19,0,HADLAND,80,2,66,0,7,73,1101,18,19,0
1101,18,31,0,UTSIKTEN,1,0,2,0,0,1,1101,18,33,0
1101,18,33,0,UTSIKTEN,1,0,0,0,0,1,1101,18,33,0
1101,18,34,0,UTSIKTEN,0,0,1,0,0,0,1101,18,33,0
1101,25,12,0,UTSIKTEN,0,0,1,0,0,0,1101,18,33,0
1101,18,43,0,BJØRKETUN,0,0,1,0,0,0,1101,18,43,0
1101,18,105,0,,1,0,0,0,1,0,1101,18,105,0
1101,18,106,0,,1,0,0,0,1,0,1101,18,106,0
1101,19,1,0,ÅSE,114,4,427,23,3,88,1101,19,1,0
1101,19,2,0,ÅSE,78,0,225,15,0,63,1101,19,2,0
1101,19,2,1,,0,0,113,0,0,0,1101,19,2,1
1101,19,3,0,ÅSE,240,2,54,33,10,197,1101,19,3,0
1101,19,5,0,ÅSE,323,1,85,30,10,283,1101,19,5,0
1101,20,17,0,ÅSE,0,0,1,0,0,0,1101,19,5,0
1101,19,7,0,ÅSE,273,1,25,57,0,216,1101,19,7,0
1101,19,8,0,ÅSE,19,0,69,11,2,6,1101,19,8,0
1101,19,9,0,ÅSE,157,4,53,26,3,128,1101,19,9,0
1101,19,40,0,ÅSE,1,76,10,0,0,1,1101,19,9,0
1101,19,4,0,ÅSE,60,7,324,6,15,39,1101,19,12,0
1101,19,12,0,ÅSE,411,2,127,66,10,335,1101,19,12,0
1101,19,43,0,ÅSE,72,1,84,0,0,72,1101,19,12,0
1101,19,14,0,SOLBERG,104,28,10,30,9,65,1101,19,14,0
1101,19,15,0,NYLAND,88,5,81,25,0,63,1101,19,15,0
1101,19,15,1,,2,0,56,0,0,2,1101,19,15,1
1101,19,17,0,ÅSHEIM,77,0,32,23,0,54,1101,19,17,0
1101,19,29,0,ÅSHEIM,18,0,81,0,0,18,1101,19,17,0
1101,19,17,1,,4,0,62,0,0,4,1101,19,17,1
1101,19,18,0,ÅSEBAKKEN,7,1,1,1,0,6,1101,19,18,0
1101,19,29,1,,0,0,196,0,0,0,1101,19,29,1
1101,20,1,0,NODLAND,116,10,295,16,5,95,1101,20,1,0
1101,20,2,0,,62,1,114,21,0,41,1101,20,2,0
1101,20,3,0,NODLAND,47,16,27,12,0,35,1101,20,3,0
1101,20,8,0,NODLAND,0,0,0,0,0,0,1101,20,3,0
1101,20,4,0,NODLAND,100,10,95,27,0,73,1101,20,4,0
1101,20,5,0,NODLAND,87,2,97,20,0,67,1101,20,5,0
1101,21,11,0,NODLAND,47,0,73,21,4,22,1101,20,5,0
1101,20,6,0,NODLAND,43,10,116,13,0,30,1101,20,6,0
1101,20,7,0,ASALKJØRSKARET,94,5,42,23,5,66,1101,20,7,0
1101,20,11,0,ASALKJØRSKARET,0,0,0,0,0,0,1101,20,7,0
1101,21,1,0,SVÅNES,73,0,105,12,13,48,1101,21,1,0
1101,21,2,0,SVÅNES,59,16,137,15,3,41,1101,21,2,0
1101,21,14,0,SVÅNES,39,0,1,0,0,39,1101,21,2,0
1101,21,15,0,,1,0,1,0,1,0,1101,21,4,0
1101,21,5,0,SVÅNES ØSTRE,7,0,6,4,0,3,1101,21,5,0
1101,21,6,0,SVÅNES VESTRE,75,4,113,9,14,52,1101,21,6,0
1101,21,3,0,SVÅNES VESTRE,39,7,72,14,0,25,1101,21,7,0
