soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall,beloep,aktivitetsomraade
2022,30,3033,999285430,3033,88,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",111,DEKAR,36,3996,Avrenning
2022,30,3033,999285430,3033,88,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 3, prioriterte områder",206,DEKAR,27,5562,Avrenning
2022,30,3033,999285430,3033,88,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, med dråg, prioriterte områder",206,DEKAR,36,7416,Avrenning
2022,30,3033,999285430,3033,88,3,0,Avrenning til vann,Gras på arealer utsatt for flom og erosjon,Prioriterte områder,186,DEKAR,40,7440,Avrenning
2022,30,3033,999285430,3033,88,3,0,Avrenning til vann,"Grasdekt kantsone i åker, korn",Prioriterte områder,13,METER,323,4199,Avrenning
2022,46,4649,999283365,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,1808,54240,Opprettholde kulturlandskapet
2022,46,4649,999283365,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,361,12635,Opprettholde kulturlandskapet
2022,18,1832,999283020,,,,,Kulturlandskap,Drift av beitelag,Småfe,15,ANTALL_DYR,3719,55785,Opprettholde kulturlandskapet
2022,18,1832,999283020,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,25,ANTALL_DYR,233,5825,Opprettholde kulturlandskapet
2022,11,1122,999282784,1122,33,8,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,153,DEKAR,5,765,Regionalt prioriterte kulturlandskap
2022,11,1122,999282784,1122,33,8,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,153,DEKAR,1,153,Regionalt prioriterte kulturlandskap
2022,11,1122,999282784,1122,33,8,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,132,DEKAR,80,10560,Regionalt prioriterte kulturlandskap
2022,11,1122,999282784,1122,33,8,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,132,DEKAR,97,12804,Regionalt prioriterte kulturlandskap
2022,11,1122,999282784,1122,33,8,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjødsel,Nedfelling eller nedlegging av husdyrgjødsel,85,DEKAR,88,7480,Miljøvennlig spredning av husdyrgjødsel
2022,46,4651,999282474,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,218,6540,Opprettholde kulturlandskapet
2022,46,4651,999282474,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,108,3780,Opprettholde kulturlandskapet
2022,18,1845,999282407,,,,,Kulturlandskap,Drift av beitelag,Småfe,15,ANTALL_DYR,761,11415,Opprettholde kulturlandskapet
2022,46,4649,999282164,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,685,20550,Opprettholde kulturlandskapet
2022,46,4649,999282164,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,42,1470,Opprettholde kulturlandskapet
2022,11,1133,999282148,,,,,Kulturlandskap,Drift av beitelag,Småfe,24,ANTALL_DYR,968,23232,Opprettholde kulturlandskapet
2022,46,4616,999282091,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,1000,30000,Opprettholde kulturlandskapet
2022,11,1134,999282008,,,,,Kulturlandskap,Drift av beitelag,Småfe,24,ANTALL_DYR,1722,41328,Opprettholde kulturlandskapet
2022,11,1134,999282008,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,24,ANTALL_DYR,87,2088,Opprettholde kulturlandskapet
2022,15,1539,999281354,,,,,Kulturlandskap,Drift av beitelag,Småfe,20,ANTALL_DYR,1198,23960,Opprettholde kulturlandskapet
2022,15,1539,999281354,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,25,ANTALL_DYR,201,5025,Opprettholde kulturlandskapet
