"orgnr";"komnr";"gardsnr";"bruksnr";"festenr";"produsentnummer_8";"produsentnummer_10"
"982150426";"1103";"131";"14";"0";"11031185";"1103118574"
"990689369";"1103";"132";"2";"0";"11030921";"1103092134"
"920619762";"1103";"132";"2";"0";"11030921";"1103092159"
"922063230";"1103";"132";"4";"0";"11030920";"1103092035"
"975687279";"1103";"133";"3";"0";"11030928";"1103092829"
"869408522";"1103";"133";"8";"0";"11031107";"1103110753"
"990747245";"1103";"133";"8";"0";"11031107";"1103110779"
"970244808";"1103";"134";"5";"0";"11030935";"1103093553"
"969813793";"1103";"134";"7";"0";"11031103";"1103110332"
"969083116";"1103";"135";"1";"0";"11031115";"1103111520"
"969443058";"1103";"135";"2";"0";"11031116";"1103111652"
"921022905";"1103";"135";"2";"0";"11031116";"1103111678"
"990754063";"1103";"135";"5";"0";"11030940";"1103094072"
"977369398";"1103";"135";"6";"0";"11031235";"1103123533"
"917238391";"1103";"136";"1";"0";"11031114";"1103111496"
"969371146";"1103";"136";"3";"0";"11031229";"1103122915"
"970938370";"1103";"137";"2";"0";"11031117";"1103111777"
"969084163";"1103";"137";"3";"0";"11030939";"1103093967"
"921364717";"1103";"137";"58";"0";"11031316";"1103131619"
"969808757";"1103";"138";"1";"0";"11030932";"1103093223"
"988933732";"1103";"140";"1";"0";"11031112";"1103111272"
"930766259";"1103";"140";"2";"0";"11031111";"1103111124"
"988903086";"1103";"140";"2";"0";"11031111";"1103111181"
"989147943";"1103";"140";"4";"0";"11030931";"1103093173"
"986460470";"1103";"141";"1";"0";"11030951";"1103095178"
"828692992";"1103";"141";"5";"0";"11031303";"1103130314"
"990753997";"1103";"141";"6";"0";"11031119";"1103111975"
"913111818";"1103";"141";"8";"0";"11030943";"1103094361"
"928791661";"1103";"141";"9";"0";"11031118";"1103111835"
"969269929";"1103";"141";"13";"0";"11030944";"1103094437"
"996311236";"1103";"141";"14";"0";"11030941";"1103094171"
"823238002";"1103";"141";"15";"0";"11031124";"1103112486"
"971053216";"1103";"141";"15";"0";"11031124";"1103112460"
"969083663";"1103";"141";"15";"0";"11031124";"1103112478"
"985991863";"1103";"141";"71";"0";"11030945";"1103094593"
"922158061";"1103";"142";"1";"0";"11031120";"1103112072"
"924275413";"1103";"142";"2";"0";"11031121";"1103112197"
"992140291";"1103";"142";"3";"0";"11030947";"1103094734"
"980387879";"1103";"142";"4";"0";"11030946";"1103094643"
"877092232";"1103";"142";"4";"0";"11030946";"1103094627"
"987552867";"1103";"143";"1";"0";"11030950";"1103095038"
"979752407";"1103";"143";"3";"0";"11030949";"1103094981"
"918366695";"1103";"143";"4";"0";"11031123";"1103112379"
"970244832";"1103";"144";"1";"0";"11031162";"1103116263"
"923477764";"1103";"144";"5";"0";"11030843";"1103084321"
"969504030";"1103";"144";"6";"0";"11031153";"1103115398"
"969817632";"1103";"145";"1";"0";"11030980";"1103098024"
"969190494";"1103";"145";"3";"0";"11031157";"1103115752"
"969372762";"1103";"147";"1";"0";"11030979";"1103097968"
"969208083";"1103";"148";"3";"0";"11031158";"1103115851"
"971652373";"1103";"149";"1";"0";"11031161";"1103116164"
"970444211";"1103";"150";"1";"0";"11030954";"1103095426"
"981500237";"1103";"150";"9";"0";"11031129";"1103112957"
"969409313";"1103";"150";"11";"0";"11031304";"1103130447"
"982222702";"1103";"151";"1";"0";"11031130";"1103113039"
"984024320";"1103";"152";"1";"0";"11030952";"1103095269"
"953386828";"1103";"152";"8";"0";"11030955";"1103095590"
"914956129";"1103";"153";"1";"0";"11030953";"1103095376"
"871186502";"1103";"154";"1";"0";"11030964";"1103096457"
"969083272";"1103";"154";"2";"0";"11031141";"1103114128"
"972422673";"1103";"155";"1";"0";"11030962";"1103096234"
"969443023";"1103";"156";"1";"0";"11030972";"1103097257"
"983994180";"1103";"158";"1";"0";"11030971";"1103097158"
"969504561";"1103";"160";"1";"0";"11031014";"1103101455"
"997244087";"1103";"160";"2";"0";"11031019";"1103101984"
"822990452";"1103";"160";"3";"0";"11031018";"1103101877"
"920043941";"1103";"160";"5";"0";"11031263";"1103126320"
"969085852";"1103";"160";"6";"0";"11031015";"1103101562"
"997984498";"1103";"160";"17";"0";"11031225";"1103122535"
"969307693";"1103";"160";"17";"0";"11031225";"1103122543"
"995660652";"1103";"161";"12";"0";"11031195";"1103119580"
"926144944";"1103";"162";"1";"0";"11030967";"1103096762"
"926382497";"1103";"163";"1";"0";"11030970";"1103097067"
"991488251";"1103";"163";"19";"0";"11030969";"1103096960"
"986504559";"1103";"164";"1";"0";"11031149";"1103114961"
"989579843";"1103";"164";"6";"0";"11031144";"1103114425"
"985273162";"1103";"164";"11";"0";"11031147";"1103114730"
"920159613";"1103";"164";"13";"0";"11030974";"1103097455"
"970360697";"1103";"164";"13";"0";"11030974";"1103097422"
"979867549";"1103";"164";"13";"0";"11030974";"1103097471"
"969408848";"1103";"164";"69";"0";"11031152";"1103115232"
"913423739";"1103";"166";"4";"0";"11031208";"1103120844"
"998346797";"1103";"166";"5";"0";"11031215";"1103121560"
"970920390";"1103";"166";"6";"0";"11031022";"1103102255"
"916261977";"1103";"167";"1";"0";"11031024";"1103102446"
"987107073";"1103";"167";"2";"0";"11031204";"1103120489"
"918839259";"1103";"167";"61";"0";"11031302";"1103130215"
"929659457";"1103";"169";"1";"0";"11031021";"1103102149"
"912993221";"1103";"170";"1";"0";"11030842";"1103084230"
"828425102";"1103";"170";"1";"0";"11030842";"1103084255"
"869241482";"1103";"170";"1";"0";"11030842";"1103084248"
"982351642";"1103";"170";"3";"0";"11031133";"1103113377"
"992664762";"1103";"171";"1";"0";"11030957";"1103095798"
"969813335";"1103";"171";"2";"0";"11030956";"1103095616"
"984467702";"1103";"171";"4";"0";"11031135";"1103113567"
"877460452";"1103";"174";"1";"0";"11031171";"1103117154"
"929379861";"1103";"175";"2";"0";"11031169";"1103116982"
"998892511";"1103";"176";"1";"0";"11030977";"1103097752"
"987656786";"1103";"177";"3";"0";"11030976";"1103097661"
"912294978";"1103";"178";"3";"0";"11031174";"1103117410"
"885251072";"1103";"178";"3";"0";"11031174";"1103117485"
"969498502";"1103";"179";"1";"0";"11031173";"1103117311"
"927009862";"1103";"180";"1";"0";"11031166";"1103116669"
"985832145";"1103";"180";"2";"0";"11030975";"1103097554"
"985872163";"1103";"180";"6";"0";"11031165";"1103116586"
"917960356";"1103";"180";"7";"0";"11031164";"1103116487"
"969370514";"1103";"181";"1";"0";"11031004";"1103100457"
"969081644";"1103";"181";"2";"0";"11031005";"1103100531"
"969081776";"1103";"181";"3";"0";"11031006";"1103100663"
"983168620";"1103";"181";"6";"0";"11031007";"1103100747"
"952433679";"1103";"182";"2";"0";"11031218";"1103121826"
"955313860";"1103";"182";"4";"0";"11031217";"1103121750"
"969814250";"1103";"183";"1";"0";"11031025";"1103102529"
"920977499";"1103";"184";"1";"0";"11030991";"1103099162"
"969082845";"1103";"184";"4";"0";"11030990";"1103099022"
"927788527";"1103";"185";"1";"0";"11030987";"1103098792"
"970387463";"1103";"185";"2";"0";"11030997";"1103099758"
"969162784";"1103";"185";"4";"0";"11030983";"1103098362"
"997861396";"1103";"186";"1";"0";"11031001";"1103100168"
"969080370";"1103";"186";"9";"0";"11031000";"1103100028"
"980011097";"1103";"186";"11";"0";"11031177";"1103117725"
"918818081";"1103";"187";"1";"0";"11030996";"1103099642"
"969372975";"1103";"187";"1";"0";"11030996";"1103099618"
"986377972";"1103";"187";"3";"0";"11031296";"1103129654"
"969190524";"1103";"187";"4";"0";"11031003";"1103100366"
"989493728";"1103";"187";"5";"0";"11030986";"1103098644"
"969270498";"1103";"187";"5";"0";"11030986";"1103098669"
"922588880";"1103";"187";"6";"0";"11030995";"1103099543"
"997650182";"1103";"187";"8";"0";"11030994";"1103099428"
"930287660";"1103";"187";"9";"0";"11030993";"1103099378"
"930585610";"1103";"187";"12";"0";"11030985";"1103098511"
"971069058";"1103";"201";"2";"0";"11031406";"1103140636"
"916491328";"1103";"201";"5";"0";"11031420";"1103142046"
"871185522";"1103";"202";"2";"0";"11031405";"1103140560"
"992180560";"1103";"203";"1";"0";"11031400";"1103140032"
"914143586";"1103";"203";"2";"0";"11031416";"1103141667"
"976041534";"1103";"203";"3";"0";"11031402";"1103140271"
"981442237";"1103";"203";"5";"0";"11031417";"1103141774"
"984136366";"1103";"203";"6";"0";"11031610";"1103161079"
"992200650";"1103";"203";"13";"0";"11031399";"1103139935"
"914506395";"1103";"204";"2";"0";"11031419";"1103141980"
"933459934";"1103";"204";"2";"0";"11031419";"1103141998"
"831983612";"1103";"204";"3";"0";"11031413";"1103141394"
"990690529";"1103";"204";"3";"0";"11031413";"1103141378"
"984128479";"1103";"204";"5";"0";"11031415";"1103141535"
"979564775";"1103";"205";"1";"0";"11031323";"1103132328"
"923795642";"1103";"205";"7";"0";"11031397";"1103139778"
"971023740";"1103";"208";"1";"0";"11031410";"1103141089"
"969080001";"1103";"209";"1";"0";"11031411";"1103141147"
"975815668";"1103";"209";"2";"0";"11031412";"1103141220"
"977195233";"1103";"210";"2";"0";"11031401";"1103140131"
"992495944";"1103";"210";"3";"0";"11031324";"1103132484"
"932371367";"1103";"210";"3";"0";"11031324";"1103132492"
"932934973";"1103";"211";"1";"0";"11031407";"1103140792"
"986331700";"1103";"211";"1";"0";"11031407";"1103140719"
"975378810";"1103";"211";"1";"0";"11031407";"1103140768"
"969795817";"1103";"211";"3";"0";"11031418";"1103141824"
"986173323";"1103";"211";"10";"0";"11031645";"1103164511"
"993232009";"1103";"212";"1";"0";"11031408";"1103140867"
"911560992";"1103";"212";"2";"0";"11031423";"1103142368"
"969799170";"1103";"212";"4";"0";"11031421";"1103142137"
"985841829";"1103";"214";"1";"0";"11031523";"1103152359"
"979564821";"1103";"215";"1";"0";"11031514";"1103151476"
"993823074";"1103";"215";"2";"0";"11031335";"1103133581"
"928550346";"1103";"215";"4";"0";"11031502";"1103150247"
"969307049";"1103";"215";"9";"0";"11031364";"1103136451"
"825953132";"1103";"216";"2";"0";"11031341";"1103134134"
"929627687";"1103";"216";"4";"0";"11031510";"1103151088"
"927316307";"1103";"216";"6";"0";"11031346";"1103134621"
"916208766";"1103";"216";"8";"0";"11031329";"1103132963"
"979412266";"1103";"216";"9";"0";"11031342";"1103134266"
"930629707";"1103";"216";"11";"0";"11031362";"1103136246"
"969084260";"1103";"217";"1";"0";"11031513";"1103151377"
"914756138";"1103";"217";"4";"0";"11031344";"1103134449"
"969305836";"1103";"217";"5";"0";"11031345";"1103134530"
"987880295";"1103";"217";"11";"0";"11031361";"1103136162"
"923493050";"1103";"217";"36";"0";"11031520";"1103152045"
"985783608";"1103";"217";"151";"0";"11031639";"1103163919"
"969803135";"1103";"218";"1";"0";"11031357";"1103135768"
"976509455";"1103";"219";"1";"0";"11031327";"1103132724"
"984122705";"1103";"220";"1";"0";"11031328";"1103132823"
"989193287";"1103";"221";"1";"0";"11031349";"1103134977"
"989902571";"1103";"221";"1";"0";"11031349";"1103134944"
"994978926";"1103";"221";"2";"0";"11031363";"1103136378"
"869080322";"1103";"221";"3";"0";"11031348";"1103134886"
"975626598";"1103";"221";"5";"0";"11031350";"1103135024"
"986342613";"1103";"221";"6";"0";"11031347";"1103134779"
"880579282";"1103";"221";"9";"0";"11031352";"1103135230"
"969080095";"1103";"221";"11";"0";"11031333";"1103133326"
"969171643";"1103";"221";"19";"0";"11031524";"1103152433"
"981446879";"1103";"222";"1";"0";"11031326";"1103132633"
"990047545";"1103";"222";"2";"0";"11031336";"1103133672"
"933541681";"1103";"222";"4";"0";"11031334";"1103133482"
"993343250";"1103";"222";"4";"0";"11031334";"1103133474"
"915735495";"1103";"222";"12";"0";"11031652";"1103165229"
"986068880";"1103";"222";"12";"0";"11031652";"1103165211"
"955140478";"1103";"224";"1";"0";"11031356";"1103135628"
"984750560";"1103";"224";"2";"0";"11031338";"1103133847"
"927380692";"1103";"224";"4";"0";"11031509";"1103150940"
"969937670";"1103";"225";"1";"0";"11031511";"1103151146"
"928124843";"1103";"225";"2";"0";"11031340";"1103134076"
"981441192";"1103";"226";"1";"0";"11031503";"1103150338"
"990690537";"1103";"226";"2";"0";"11031385";"1103138523"
"986775145";"1103";"227";"1";"0";"11031530";"1103153092"
"881433702";"1103";"228";"1";"0";"11031353";"1103135339"
"869271632";"1103";"230";"3";"0";"11031532";"1103153258"
"927852500";"1103";"230";"4";"0";"11031396";"1103139687"
"986352406";"1103";"230";"5";"0";"11031720";"1103172084"
"970403566";"1103";"231";"5";"0";"11031387";"1103138762"
"969079992";"1103";"232";"1";"0";"11031394";"1103139422"
"981442040";"1103";"232";"2";"0";"11031381";"1103138127"
"920547664";"1103";"232";"3";"0";"11031379";"1103137947"
"911819597";"1103";"232";"3";"0";"11031379";"1103137913"
"969815982";"1103";"232";"4";"0";"11031395";"1103139570"
"969306859";"1103";"233";"3";"0";"11031542";"1103154223"
"975937496";"1103";"233";"4";"0";"11031543";"1103154389"
"982254868";"1103";"233";"6";"0";"11031554";"1103155428"
"931906402";"1103";"233";"6";"0";"11031554";"1103155444"
"969171147";"1103";"235";"4";"0";"11031391";"1103139158"
"996428451";"1103";"237";"1";"0";"11031368";"1103136816"
"969080109";"1103";"237";"1";"0";"11031368";"1103136865"
"918862234";"1103";"238";"2";"0";"11031369";"1103136964"
"914220904";"1103";"238";"2";"0";"11031369";"1103136972"
"911819597";"1103";"238";"7";"0";"11031371";"1103137186"
"928830926";"1103";"239";"1";"0";"11031367";"1103136774"
"969799014";"1103";"239";"5";"0";"11031393";"1103139398"
"914815444";"1103";"240";"1";"0";"11031377";"1103137715"
"983788807";"1103";"240";"1";"0";"11031377";"1103137723"
"922031207";"1103";"240";"2";"0";"11031373";"1103137343"
"970571647";"1103";"240";"2";"0";"11031373";"1103137319"
"979556012";"1103";"240";"3";"0";"11031538";"1103153860"
"970563822";"1103";"240";"7";"0";"11031374";"1103137459"
"982107091";"1103";"241";"1";"0";"11031556";"1103155675"
"922786143";"1103";"241";"3";"0";"11031376";"1103137673"
"969796198";"1103";"242";"1";"0";"11031592";"1103159230"
"969814684";"1103";"242";"2";"0";"11031591";"1103159115"
"928585964";"1103";"242";"2";"0";"11031591";"1103159156"
"987374721";"1103";"242";"7";"0";"11031589";"1103158919"
"922166382";"1103";"242";"9";"0";"11031474";"1103147425"
"970914978";"1103";"243";"4";"0";"11031582";"1103158265"
"969370328";"1103";"244";"1";"0";"11031477";"1103147755"
"969171430";"1103";"244";"2";"0";"11031481";"1103148126"
"969934108";"1103";"244";"4";"0";"11031319";"1103131924"
"989847023";"1103";"244";"4";"0";"11031319";"1103131940"
"933626903";"1103";"244";"4";"0";"11031319";"1103131957"
"869208582";"1103";"244";"6";"0";"11031593";"1103159354"
"969084643";"1103";"244";"7";"0";"11031484";"1103148456"
"969080761";"1103";"244";"9";"0";"11031483";"1103148324"
"918739106";"1103";"244";"10";"0";"11031478";"1103147847"
"929753062";"1103";"244";"14";"0";"11031614";"1103161434"
"870447892";"1103";"244";"15";"0";"11031616";"1103161624"
"969795620";"1103";"244";"16";"0";"11031482";"1103148225"
"969933152";"1103";"245";"1";"0";"11031322";"1103132229"
"970271163";"1103";"245";"2";"0";"11031498";"1103149850"
"986382313";"1103";"245";"3";"0";"11031497";"1103149769"
"818717512";"1103";"245";"5";"0";"11031485";"1103148548"
"981164261";"1103";"246";"2";"0";"11031595";"1103159529"
"989319221";"1103";"246";"4";"0";"11031487";"1103148779"
"925830216";"1103";"246";"7";"0";"11031492";"1103149280"
"969081881";"1103";"246";"12";"0";"11031488";"1103148852"
"913110633";"1103";"247";"2";"0";"11031493";"1103149330"
"994014870";"1103";"247";"4";"0";"11031566";"1103156665"
"923808752";"1103";"247";"8";"0";"11031441";"1103144141"
"974417804";"1103";"248";"1";"0";"11031437";"1103143721"
"969081970";"1103";"248";"2";"0";"11031443";"1103144356"
"976115511";"1103";"248";"9";"0";"11031438";"1103143895"
"989698982";"1103";"248";"35";"0";"11031647";"1103164719"
"890637582";"1103";"249";"1";"0";"11031321";"1103132138"
"976041755";"1103";"249";"3";"0";"11031320";"1103132039"
"885311342";"1103";"249";"11";"0";"11031426";"1103142673"
"982296714";"1103";"250";"1";"0";"11031440";"1103144075"
"913054601";"1103";"250";"2";"0";"11031568";"1103156863"
"989014951";"1103";"250";"4";"0";"11031427";"1103142780"
"993528153";"1103";"250";"5";"0";"11031432";"1103143218"
"969816733";"1103";"250";"6";"0";"11031434";"1103143424"
"985779813";"1103";"250";"9";"0";"11031430";"1103143077"
"970565302";"1103";"250";"10";"0";"11031444";"1103144455"
"990690960";"1103";"250";"13";"0";"11031429";"1103142970"
"921711611";"1103";"251";"1";"0";"11031435";"1103143556"
"985914982";"1103";"251";"2";"0";"11031424";"1103142467"
"969271281";"1103";"251";"6";"0";"11031425";"1103142558"
"989695614";"1103";"251";"18";"0";"11031646";"1103164628"
"989695622";"1103";"251";"18";"0";"11031646";"1103164610"
"893295992";"1103";"252";"1";"0";"11031451";"1103145163"
"923571809";"1103";"252";"2";"0";"11031325";"1103132575"
"989103350";"1103";"252";"3";"0";"11031467";"1103146724"
"993461482";"1103";"252";"5";"0";"11031465";"1103146559"
"969503913";"1103";"252";"13";"0";"11031453";"1103145320"
"812510002";"1103";"252";"13";"0";"11031453";"1103145379"
"970113568";"1103";"252";"16";"0";"11031447";"1103144786"
"979419783";"1103";"252";"20";"0";"11031454";"1103145411"
"986357696";"1103";"253";"2";"0";"11031448";"1103144844"
"932832453";"1103";"253";"2";"0";"11031448";"1103144851"
"997755804";"1103";"254";"1";"0";"11031462";"1103146252"
"969082071";"1103";"254";"6";"0";"11031457";"1103145783"
"912636674";"1103";"254";"6";"0";"11031457";"1103145775"
"998148359";"1103";"254";"9";"0";"11031469";"1103146930"
"969189917";"1103";"254";"11";"0";"11031461";"1103146112"
"976069897";"1103";"254";"13";"0";"11031459";"1103145981"
"924346302";"1103";"304";"4";"0";"11031667";"1103166755"
"916259956";"1103";"305";"1";"0";"11031723";"1103172381"
"995524694";"1103";"306";"2";"0";"11031732";"1103173272"
"990750114";"1103";"307";"1";"0";"11031722";"1103172241"
"992908726";"1103";"307";"2";"0";"11031697";"1103169726"
"977179157";"1103";"308";"1";"0";"11031660";"1103166037"
"986311858";"1103";"309";"2";"0";"11031663";"1103166334"
"827646512";"1103";"310";"1";"0";"11031689";"1103168934"
"969208172";"1103";"311";"1";"0";"11031675";"1103167514"
"999315828";"1103";"99999";"3023";"0";"11031734";"1103173413"
"913821947";"1103";"99999";"3090";"0";"11031749";"1103174957"
"969501724";"1106";"2";"2";"0";"11060083";"1106008350"
"897104342";"1106";"4";"13";"0";"11060289";"1106028952"
"898131122";"1106";"7";"3";"0";"11060158";"1106015850"
"984919506";"1106";"8";"9";"0";"11060154";"1106015439"
"988545589";"1106";"8";"10";"0";"11060106";"1106010679"
"969242591";"1106";"9";"3";"0";"11060141";"1106014150"
"996323293";"1106";"10";"9";"0";"11060098";"1106009820"
"997858522";"1106";"11";"6";"0";"11060003";"1106000332"
"987737581";"1106";"11";"15";"0";"11060130";"1106013079"
"928725553";"1106";"12";"1";"0";"11060219";"1106021957"
"970394567";"1106";"13";"3";"0";"11060206";"1106020629"
"969580713";"1106";"13";"8";"0";"11060064";"1106006412"
"969799456";"1106";"15";"1";"0";"11060111";"1106011115"
"976942817";"1106";"15";"3";"0";"11060152";"1106015272"
"969081717";"1106";"15";"5";"0";"11060037";"1106003732"
"969079925";"1106";"16";"2";"0";"11060030";"1106003021"
"995829150";"1106";"17";"2";"0";"11060199";"1106019977"
"864737412";"1106";"19";"8";"0";"11060075";"1106007584"
